Data,Horário,Tensao_Fase_C,Tensao_De_Linha_CA,Corrente_Fase_C,Potencia_Ativa_Fase_C,fator_De_Potencia_Fase_C,Potencia_Reativa_Fase_C,Potencia_Aparente_Fase_C,Frequencia_Fase_C,Intervalos em Hora,C (Wh),C (kWh)
01/08/2025,10:51:00,"221,60","383,83","161,69","31674,70","0,88","16750,70","35831,17","60,23","0,05","228669,14","228,67"
01/08/2025,10:54:00,"223,04","386,32","175,08","35550,03","0,91","16157,23","39049,47","59,98","0,05","230446,64","230,45"
01/08/2025,10:57:00,"222,07","384,63","148,26","30284,51","0,92","12914,01","32922,99","59,83","0,05","231960,87","231,96"
01/08/2025,11:00:00,"223,59","387,27","181,73","37406,21","0,92","15871,02","40633,90","60,08","0,05","233831,18","233,83"
01/08/2025,11:03:00,"221,08","382,92","160,09","32245,96","0,91","14585,41","35391,19","59,95","0,05","235443,47","235,44"
01/08/2025,11:06:00,"222,36","385,14","176,32","33979,94","0,87","19556,37","39205,71","59,95","0,05","237142,47","237,14"
01/08/2025,11:09:00,"222,98","386,22","164,35","34007,40","0,93","13655,10","36646,49","60,15","0,05","238842,84","238,84"
01/08/2025,11:12:00,"223,21","386,60","167,57","32719,20","0,87","18124,20","37403,65","59,96","0,05","240478,80","240,48"
01/08/2025,11:15:00,"222,97","386,19","158,45","31610,94","0,89","15778,00","35329,83","60,04","0,05","242059,35","242,06"
01/08/2025,11:18:00,"221,96","384,44","146,95","29792,69","0,91","13274,69","32616,28","59,87","0,05","243548,98","243,55"
01/08/2025,11:21:00,"223,38","386,90","171,72","34860,38","0,91","16002,14","38357,72","60,17","0,05","245292,00","245,29"
01/08/2025,11:24:00,"221,24","383,20","153,09","30185,39","0,89","15362,71","33869,90","60,02","0,05","246801,27","246,80"
01/08/2025,11:27:00,"223,40","386,94","170,43","34621,36","0,91","15841,28","38073,41","60,11","0,05","248532,34","248,53"
01/08/2025,11:30:00,"221,37","383,42","158,28","31161,74","0,89","16019,26","35038,13","59,98","0,05","250090,43","250,09"
01/08/2025,11:33:00,"221,91","384,36","168,89","33642,17","0,90","16518,03","37478,54","59,85","0,05","251772,54","251,77"
01/08/2025,11:36:00,"222,11","384,71","178,20","35054,68","0,89","18377,91","39580,02","60,07","0,05","253525,27","253,53"
01/08/2025,11:39:00,"222,88","386,03","158,04","30841,41","0,88","17015,96","35224,08","60,03","0,05","255067,34","255,07"
01/08/2025,11:42:00,"222,66","385,66","181,47","35399,37","0,88","19481,73","40406,10","60,03","0,05","256837,31","256,84"
01/08/2025,11:45:00,"223,44","387,01","144,26","29359,21","0,91","13307,56","32234,37","59,92","0,05","258305,27","258,31"
01/08/2025,11:48:00,"223,41","386,95","175,09","35229,35","0,90","16998,07","39115,75","59,98","0,05","260066,74","260,07"
01/08/2025,11:51:00,"222,23","384,91","171,52","34223,67","0,90","16782,50","38117,08","60,05","0,05","261777,92","261,78"
01/08/2025,11:54:00,"220,34","381,64","173,11","34454,14","0,90","16363,97","38142,72","60,02","0,05","263500,63","263,50"
01/08/2025,11:57:00,"222,11","384,70","152,69","30712,66","0,91","14383,92","33914,07","59,97","0,05","265036,26","265,04"
01/08/2025,12:00:00,"222,17","384,82","170,39","33653,26","0,89","17335,08","37855,60","60,04","0,05","266718,92","266,72"
01/08/2025,12:03:00,"223,69","387,45","179,86","35936,98","0,89","18091,80","40234,06","59,91","0,05","268515,77","268,52"
01/08/2025,12:06:00,"222,18","384,83","175,00","35155,50","0,90","16611,24","38882,41","60,13","0,05","270273,55","270,27"
01/08/2025,12:09:00,"222,75","385,81","171,67","34016,63","0,89","17468,66","38239,84","60,09","0,05","271974,38","271,97"
01/08/2025,12:12:00,"221,86","384,27","168,13","34686,30","0,93","13719,76","37301,09","59,97","0,05","273708,69","273,71"
01/08/2025,12:15:00,"221,05","382,87","164,38","32993,02","0,91","15223,19","36335,72","59,93","0,05","275358,34","275,36"
01/08/2025,12:18:00,"222,31","385,06","164,32","33745,02","0,92","13991,15","36530,52","59,86","0,05","277045,59","277,05"
01/08/2025,12:21:00,"222,20","384,86","163,89","33341,10","0,92","14644,04","36415,34","59,89","0,05","278712,65","278,71"
01/08/2025,12:24:00,"221,82","384,20","176,76","34424,38","0,88","18769,57","39208,86","60,01","0,05","280433,87","280,43"
01/08/2025,12:27:00,"223,05","386,34","164,97","32382,57","0,88","17473,85","36796,28","59,98","0,05","282053,00","282,05"
01/08/2025,12:30:00,"219,56","380,30","169,38","33232,63","0,89","16693,32","37189,71","60,09","0,05","283714,63","283,71"
01/08/2025,12:33:00,"221,41","383,49","185,75","38286,43","0,93","15015,08","41125,46","59,89","0,05","285628,95","285,63"
01/08/2025,12:36:00,"222,73","385,77","167,16","32186,24","0,86","18713,32","37230,94","59,99","0,05","287238,26","287,24"
01/08/2025,12:39:00,"222,42","385,25","181,58","37052,61","0,92","16070,26","40387,49","59,90","0,05","289090,89","289,09"
01/08/2025,12:42:00,"220,81","382,45","146,26","29114,47","0,90","13974,82","32294,71","59,76","0,05","290546,62","290,55"
01/08/2025,12:45:00,"223,21","386,62","157,90","32342,03","0,92","14008,73","35245,59","59,89","0,05","292163,72","292,16"
01/08/2025,12:48:00,"220,81","382,45","157,32","31602,36","0,91","14420,58","34737,04","59,92","0,05","293743,84","293,74"
01/08/2025,12:51:00,"224,26","388,43","165,70","32508,61","0,87","17999,90","37159,20","60,26","0,05","295369,27","295,37"
01/08/2025,12:54:00,"222,85","385,99","166,24","33625,09","0,91","15552,42","37047,60","60,03","0,05","297050,52","297,05"
01/08/2025,12:57:00,"222,31","385,05","160,84","30994,62","0,87","17827,17","35755,76","60,11","0,05","298600,25","298,60"
01/08/2025,13:00:00,"223,14","386,49","238,25","47887,51","0,90","23091,39","53164,14","59,91","0,05","300994,63","300,99"
01/08/2025,13:03:00,"222,71","385,75","231,68","48232,16","0,93","18328,79","51597,34","60,00","0,05","303406,24","303,41"
01/08/2025,13:06:00,"224,40","388,68","234,41","48577,14","0,92","20181,21","52602,47","59,94","0,05","305835,09","305,84"
01/08/2025,13:09:00,"223,39","386,93","250,46","51771,71","0,93","21217,13","55950,67","60,00","0,05","308423,68","308,42"
01/08/2025,13:12:00,"222,08","384,65","232,13","47485,34","0,92","20064,87","51550,52","59,91","0,05","310797,95","310,80"
01/08/2025,13:15:00,"223,39","386,92","226,91","45913,46","0,91","21476,79","50688,25","60,04","0,05","313093,62","313,09"
01/08/2025,13:18:00,"223,02","386,29","234,52","48812,21","0,93","18787,25","52302,89","60,13","0,05","315534,23","315,53"
01/08/2025,13:21:00,"221,15","383,05","253,93","51450,85","0,92","22506,93","56158,28","59,97","0,05","318106,77","318,11"
01/08/2025,13:24:00,"222,57","385,51","220,83","45802,73","0,93","17831,82","49151,44","59,82","0,05","320396,91","320,40"
01/08/2025,13:27:00,"223,97","387,92","257,05","54000,86","0,94","19957,56","57570,80","60,10","0,05","323096,95","323,10"
01/08/2025,13:30:00,"222,05","384,61","219,88","44582,20","0,91","19909,79","48825,93","59,94","0,05","325326,06","325,33"
01/08/2025,13:33:00,"221,86","384,27","246,15","49281,50","0,90","23530,22","54610,79","60,09","0,05","327790,14","327,79"
01/08/2025,13:36:00,"222,86","386,01","248,89","49721,20","0,90","24588,73","55468,94","59,75","0,05","330276,20","330,28"
01/08/2025,13:39:00,"223,17","386,53","231,06","46162,58","0,90","22976,45","51564,53","60,05","0,05","332584,32","332,58"
01/08/2025,13:42:00,"220,74","382,33","274,53","54695,94","0,90","26088,46","60599,12","60,03","0,05","335319,12","335,32"
01/08/2025,13:45:00,"225,00","389,71","239,53","49814,92","0,92","20566,66","53893,54","60,15","0,05","337809,87","337,81"
01/08/2025,13:48:00,"220,76","382,36","269,05","55422,15","0,93","21358,46","59395,27","59,92","0,05","340580,98","340,58"
01/08/2025,13:51:00,"222,03","384,57","222,26","44236,87","0,90","21872,66","49348,90","59,91","0,05","342792,82","342,79"
01/08/2025,13:54:00,"221,54","383,72","236,48","47442,63","0,91","22224,87","52390,34","60,04","0,05","345164,95","345,16"
01/08/2025,13:57:00,"222,11","384,71","238,01","48971,17","0,93","19909,57","52863,66","60,07","0,05","347613,51","347,61"
01/08/2025,14:00:00,"222,17","384,81","254,80","51754,59","0,91","22936,37","56609,32","60,08","0,05","350201,24","350,20"
01/08/2025,14:03:00,"223,69","387,45","226,13","46154,84","0,91","20700,33","50584,32","59,90","0,05","352508,98","352,51"
01/08/2025,14:06:00,"221,28","383,27","246,02","49760,88","0,91","22076,81","54438,32","59,95","0,05","354997,02","355,00"
01/08/2025,14:09:00,"222,93","386,12","233,97","48460,44","0,93","19288,15","52157,91","59,99","0,05","357420,05","357,42"
01/08/2025,14:12:00,"222,31","385,04","239,13","47888,49","0,90","23078,15","53159,28","60,01","0,05","359814,47","359,81"
01/08/2025,14:15:00,"222,41","385,22","232,94","47696,68","0,92","20222,82","51806,71","59,98","0,05","362199,30","362,20"
01/08/2025,14:18:00,"221,69","383,98","224,87","45115,18","0,90","21208,22","49851,46","60,09","0,05","364455,06","364,46"
01/08/2025,14:21:00,"221,13","383,01","261,37","52871,05","0,91","23347,38","57796,61","59,99","0,05","367098,62","367,10"
01/08/2025,14:24:00,"224,21","388,34","260,98","53902,01","0,92","22771,05","58514,51","60,09","0,05","369793,72","369,79"
01/08/2025,14:27:00,"222,70","385,73","249,57","51349,07","0,92","21266,88","55578,84","60,00","0,05","372361,17","372,36"
01/08/2025,14:30:00,"223,82","387,68","219,12","45122,89","0,92","19217,94","49044,92","60,02","0,05","374617,32","374,62"
01/08/2025,14:33:00,"220,52","381,95","239,19","47374,80","0,90","23188,04","52745,21","59,93","0,05","376986,06","376,99"
01/08/2025,14:36:00,"222,70","385,72","226,65","46876,13","0,93","18717,71","50474,98","60,01","0,05","379329,86","379,33"
01/08/2025,14:39:00,"224,73","389,24","228,74","47126,92","0,92","20526,32","51403,08","60,01","0,05","381686,21","381,69"
01/08/2025,14:42:00,"222,22","384,89","233,02","47232,33","0,91","21223,55","51781,58","59,91","0,05","384047,82","384,05"
01/08/2025,14:45:00,"223,37","386,89","225,77","47920,96","0,95","15705,61","50429,01","60,12","0,05","386443,87","386,44"
01/08/2025,14:48:00,"222,55","385,47","239,83","49531,74","0,93","19884,78","53374,12","59,90","0,05","388920,46","388,92"
01/08/2025,14:51:00,"221,38","383,45","236,72","48821,93","0,93","19046,53","52405,64","59,98","0,05","391361,56","391,36"
01/08/2025,14:54:00,"224,07","388,10","223,01","45653,39","0,91","20317,53","49970,34","59,99","0,05","393644,22","393,64"
01/08/2025,14:57:00,"222,41","385,22","236,91","48604,13","0,92","20346,31","52690,93","60,13","0,05","396074,43","396,07"
01/08/2025,15:00:00,"222,20","384,87","241,03","48269,34","0,90","23204,77","53557,36","60,11","0,05","398487,90","398,49"
01/08/2025,15:03:00,"221,00","382,78","262,45","52488,54","0,90","24677,23","58000,11","60,03","0,05","401112,33","401,11"
01/08/2025,15:06:00,"222,08","384,66","274,69","55563,68","0,91","25182,47","61003,93","59,90","0,05","403890,51","403,89"
01/08/2025,15:09:00,"222,98","386,21","247,78","51996,31","0,94","18677,31","55249,06","59,94","0,05","406490,33","406,49"
01/08/2025,15:12:00,"222,23","384,91","282,16","56529,27","0,90","27134,28","62704,29","60,04","0,05","409316,79","409,32"
01/08/2025,15:15:00,"222,85","385,98","260,05","53951,02","0,93","21155,98","57950,74","59,99","0,05","412014,34","412,01"
01/08/2025,15:18:00,"221,54","383,72","251,14","50539,53","0,91","23264,73","55637,14","60,18","0,05","414541,32","414,54"
01/08/2025,15:21:00,"222,11","384,71","262,97","53140,64","0,91","24244,07","58409,78","59,97","0,05","417198,35","417,20"
01/08/2025,15:24:00,"223,27","386,71","224,79","44880,44","0,89","22464,55","50188,75","60,03","0,05","419442,37","419,44"
01/08/2025,15:27:00,"222,64","385,62","240,62","49703,63","0,93","19988,98","53572,48","59,96","0,05","421927,55","421,93"
01/08/2025,15:30:00,"221,06","382,88","221,77","45510,36","0,93","18224,87","49023,86","59,98","0,05","424203,07","424,20"
01/08/2025,15:33:00,"221,98","384,48","240,63","49076,20","0,92","21084,70","53413,84","59,96","0,05","426656,88","426,66"
01/08/2025,15:36:00,"223,53","387,17","234,79","48145,58","0,92","20895,10","52484,30","60,00","0,05","429064,16","429,06"
01/08/2025,15:39:00,"221,08","382,91","286,52","56995,17","0,90","27637,38","63342,51","59,85","0,05","431913,92","431,91"
01/08/2025,15:42:00,"224,23","388,39","219,68","45421,44","0,92","19062,90","49259,53","60,05","0,05","434184,99","434,18"
01/08/2025,15:45:00,"222,67","385,68","232,53","46763,14","0,90","22230,23","51778,12","59,91","0,05","436523,15","436,52"
01/08/2025,15:48:00,"223,25","386,68","234,93","48296,37","0,92","20450,21","52447,60","59,92","0,05","438937,97","438,94"
01/08/2025,15:51:00,"220,42","381,79","280,11","56953,76","0,92","23841,63","61742,65","60,21","0,05","441785,65","441,79"
01/08/2025,15:54:00,"222,81","385,92","226,41","47827,48","0,95","16042,26","50446,22","60,01","0,05","444177,03","444,18"
01/08/2025,15:57:00,"223,50","387,11","251,58","53347,13","0,95","17765,90","56227,60","59,99","0,05","446844,38","446,84"
01/08/2025,16:00:00,"220,41","381,76","257,44","52937,54","0,93","20424,88","56741,15","59,91","0,05","449491,26","449,49"
01/08/2025,16:03:00,"220,50","381,92","264,24","53362,21","0,92","23394,62","58265,20","60,01","0,05","452159,37","452,16"
01/08/2025,16:06:00,"221,93","384,40","258,94","50951,71","0,89","26578,39","57467,28","59,97","0,05","454706,96","454,71"
01/08/2025,16:09:00,"223,44","387,01","264,99","53125,79","0,90","26144,17","59210,36","59,95","0,05","457363,25","457,36"
01/08/2025,16:12:00,"222,21","384,88","220,57","45848,19","0,94","17325,58","49012,57","59,97","0,05","459655,66","459,66"
01/08/2025,16:15:00,"221,32","383,34","256,10","51611,69","0,91","23429,66","56680,83","59,97","0,05","462236,24","462,24"
01/08/2025,16:18:00,"222,40","385,21","231,84","47517,94","0,92","20016,72","51561,84","60,14","0,05","464612,14","464,61"
01/08/2025,16:21:00,"220,69","382,25","253,47","50808,66","0,91","23403,47","55939,63","60,10","0,05","467152,57","467,15"
01/08/2025,16:24:00,"224,26","388,43","240,98","51154,46","0,95","17426,52","54041,31","59,85","0,05","469710,29","469,71"
01/08/2025,16:27:00,"222,19","384,84","247,39","49859,05","0,91","23140,20","54967,20","60,04","0,05","472203,25","472,20"
01/08/2025,16:30:00,"221,97","384,47","221,50","45160,89","0,92","19439,98","49167,25","60,01","0,05","474461,29","474,46"
01/08/2025,16:33:00,"220,68","382,23","251,33","50107,12","0,90","23780,92","55464,00","60,05","0,05","476966,65","476,97"
01/08/2025,16:36:00,"222,43","385,27","275,31","54676,43","0,89","27580,22","61238,72","60,08","0,05","479700,47","479,70"
01/08/2025,16:39:00,"220,35","381,67","225,08","45356,71","0,91","20066,45","49597,31","60,02","0,05","481968,30","481,97"
01/08/2025,16:42:00,"222,21","384,88","243,13","49114,85","0,91","22503,95","54024,96","60,05","0,05","484424,05","484,42"
01/08/2025,16:45:00,"221,43","383,52","247,40","50142,41","0,92","22061,92","54781,29","59,94","0,05","486931,17","486,93"
01/08/2025,16:48:00,"222,01","384,53","254,55","51959,36","0,92","22219,46","56510,88","59,93","0,05","489529,13","489,53"
01/08/2025,16:51:00,"222,45","385,30","266,66","54959,25","0,93","22322,04","59319,41","59,97","0,05","492277,10","492,28"
01/08/2025,16:54:00,"221,83","384,21","255,36","52078,20","0,92","22283,37","56645,28","60,05","0,05","494881,01","494,88"
01/08/2025,16:57:00,"221,40","383,47","272,19","54459,21","0,90","25799,67","60261,34","59,81","0,05","497603,97","497,60"
01/08/2025,17:00:00,"222,09","384,68","274,79","55033,64","0,90","26379,27","61029,23","59,96","0,05","500355,65","500,36"
01/08/2025,17:03:00,"223,90","387,81","240,36","48848,03","0,91","22586,44","53817,07","60,15","0,05","502798,05","502,80"
01/08/2025,17:06:00,"221,07","382,90","260,26","53340,58","0,93","21562,88","57534,13","60,12","0,05","505465,08","505,47"
01/08/2025,17:09:00,"223,26","386,70","238,69","49599,93","0,93","19483,00","53289,21","59,98","0,05","507945,08","507,95"
01/08/2025,17:12:00,"222,84","385,97","234,60","48341,42","0,92","19900,07","52277,20","59,88","0,05","510362,15","510,36"
01/08/2025,17:15:00,"221,75","384,08","236,96","47134,96","0,90","23227,28","52547,23","59,98","0,05","512718,90","512,72"
01/08/2025,17:18:00,"220,64","382,16","231,76","46321,81","0,91","21661,96","51136,58","60,01","0,05","515034,99","515,03"
01/08/2025,17:21:00,"222,51","385,39","225,93","47272,76","0,94","17100,75","50270,76","60,10","0,05","517398,62","517,40"
01/08/2025,17:24:00,"223,07","386,37","254,84","52086,87","0,92","22768,29","56845,73","59,96","0,05","520002,97","520,00"
01/08/2025,17:27:00,"223,26","386,70","216,35","45315,54","0,94","16722,36","48302,55","60,02","0,05","522268,74","522,27"
01/08/2025,17:30:00,"221,40","383,47","243,75","49173,16","0,91","22233,22","53965,88","60,02","0,05","524727,40","524,73"
01/08/2025,17:33:00,"224,01","388,00","243,61","48960,42","0,90","24102,12","54571,37","59,87","0,05","527175,42","527,18"
01/08/2025,17:36:00,"223,48","387,07","266,15","54559,52","0,92","23684,83","59478,67","59,98","0,05","529903,40","529,90"
01/08/2025,17:39:00,"221,36","383,41","234,54","46577,64","0,90","22936,72","51918,88","60,13","0,05","532232,28","532,23"
01/08/2025,17:42:00,"221,44","383,54","251,59","50506,21","0,91","23512,30","55710,90","59,79","0,05","534757,59","534,76"
01/08/2025,17:45:00,"222,84","385,97","254,80","51254,72","0,90","24430,67","56779,43","59,91","0,05","537320,33","537,32"
01/08/2025,17:48:00,"221,98","384,48","232,58","47398,36","0,92","20464,37","51627,46","60,09","0,05","539690,25","539,69"
01/08/2025,17:51:00,"220,43","381,79","252,84","52676,58","0,95","18202,15","55732,76","59,98","0,05","542324,07","542,32"
01/08/2025,17:54:00,"222,88","386,04","251,67","50968,90","0,91","23422,12","56093,00","60,05","0,05","544872,52","544,87"
01/08/2025,17:57:00,"221,84","384,24","234,47","46840,66","0,90","22619,36","52016,18","59,88","0,05","547214,55","547,21"
01/08/2025,18:00:00,"221,63","383,88","180,13","35282,72","0,88","18679,57","39922,38","59,99","0,05","548978,69","548,98"
01/08/2025,18:03:00,"222,36","385,15","174,65","36030,47","0,93","14491,37","38835,48","59,91","0,05","550780,21","550,78"
01/08/2025,18:06:00,"222,18","384,82","157,38","31653,41","0,91","14853,23","34965,08","60,01","0,05","552362,88","552,36"
01/08/2025,18:09:00,"222,23","384,92","162,53","32151,83","0,89","16459,74","36120,12","60,07","0,05","553970,48","553,97"
01/08/2025,18:12:00,"221,95","384,43","165,32","32994,47","0,90","16055,51","36693,52","60,09","0,05","555620,20","555,62"
01/08/2025,18:15:00,"223,17","386,53","163,56","32622,70","0,89","16374,79","36501,70","60,15","0,05","557251,33","557,25"
01/08/2025,18:18:00,"221,59","383,81","155,18","31442,95","0,91","13918,95","34385,99","59,80","0,05","558823,48","558,82"
01/08/2025,18:21:00,"223,19","386,57","170,57","34261,86","0,90","16595,36","38069,42","60,04","0,05","560536,57","560,54"
01/08/2025,18:24:00,"220,90","382,61","174,40","34442,13","0,89","17261,08","38525,38","60,06","0,05","562258,68","562,26"
