Data,Horário,Tensao_Fase_C,Tensao_De_Linha_CA,Corrente_Fase_C,Potencia_Ativa_Fase_C,fator_De_Potencia_Fase_C,Potencia_Reativa_Fase_C,Potencia_Aparente_Fase_C,Frequencia_Fase_C,Intervalos em Hora,C (Wh),C (kWh)
23/05/2025,10:51:00,"223,59","387,27","520,45","105881,97","0,91","48273,09","116367,02","59,86","0,05","688156,95","688,16"
23/05/2025,10:54:00,"221,15","383,04","480,72","95726,14","0,90","46245,69","106311,61","60,00","0,05","692943,26","692,94"
23/05/2025,10:57:00,"222,51","385,40","534,31","106638,75","0,90","52563,18","118889,49","60,01","0,05","698275,19","698,28"
23/05/2025,11:00:00,"221,25","383,22","492,77","94259,21","0,86","54790,02","109026,35","60,07","0,05","702988,15","702,99"
23/05/2025,11:03:00,"222,60","385,55","503,81","104735,97","0,93","40094,29","112148,00","59,92","0,05","708224,95","708,22"
23/05/2025,11:06:00,"219,83","380,76","534,71","106492,32","0,91","49761,13","117544,82","60,15","0,05","713549,57","713,55"
23/05/2025,11:09:00,"223,21","386,61","512,83","102630,40","0,90","50693,68","114467,67","59,99","0,05","718681,09","718,68"
23/05/2025,11:12:00,"223,55","387,20","487,50","97682,03","0,90","48325,50","108982,26","60,00","0,05","723565,19","723,57"
23/05/2025,11:15:00,"223,21","386,62","522,85","108293,85","0,93","43507,80","116706,84","59,96","0,05","728979,88","728,98"
23/05/2025,11:18:00,"222,88","386,03","521,03","103675,04","0,89","52314,89","116126,50","60,06","0,05","734163,64","734,16"
23/05/2025,11:21:00,"222,05","384,60","548,59","108469,20","0,89","55433,64","121813,20","59,85","0,05","739587,10","739,59"
23/05/2025,11:24:00,"222,07","384,63","511,97","103649,52","0,91","46718,15","113691,73","60,04","0,05","744769,57","744,77"
23/05/2025,11:27:00,"221,49","383,64","540,39","108736,10","0,91","50031,31","119694,07","60,04","0,05","750206,38","750,21"
23/05/2025,11:30:00,"222,48","385,35","524,07","107559,49","0,92","45006,38","116595,96","60,13","0,05","755584,35","755,58"
23/05/2025,11:33:00,"222,63","385,60","533,22","109608,88","0,92","45581,27","118708,71","59,97","0,05","761064,79","761,06"
23/05/2025,11:36:00,"222,58","385,53","486,93","97833,77","0,90","46644,06","108384,10","59,86","0,05","765956,48","765,96"
23/05/2025,11:39:00,"222,26","384,96","561,79","109175,15","0,87","60591,91","124862,29","60,19","0,05","771415,24","771,42"
23/05/2025,11:42:00,"221,20","383,13","461,56","88868,76","0,87","50262,74","102097,99","59,89","0,05","775858,68","775,86"
23/05/2025,11:45:00,"221,44","383,55","518,91","103189,99","0,90","50555,39","114908,76","59,96","0,05","781018,18","781,02"
23/05/2025,11:48:00,"221,91","384,36","472,83","92300,91","0,88","49901,49","104926,72","60,00","0,05","785633,22","785,63"
23/05/2025,11:51:00,"221,55","383,74","448,46","90312,10","0,91","41417,80","99356,48","60,08","0,05","790148,83","790,15"
23/05/2025,11:54:00,"223,13","386,48","529,84","106242,47","0,90","51858,56","118223,40","59,88","0,05","795460,95","795,46"
23/05/2025,11:57:00,"223,46","387,04","503,21","104370,98","0,93","41844,30","112446,64","59,96","0,05","800679,50","800,68"
23/05/2025,12:00:00,"220,83","382,49","492,69","94435,32","0,87","54034,58","108801,50","59,97","0,05","805401,27","805,40"
23/05/2025,12:03:00,"222,89","386,06","528,82","105015,54","0,89","53528,10","117870,79","59,95","0,05","810652,04","810,65"
23/05/2025,12:06:00,"223,46","387,05","480,95","98816,16","0,92","42262,76","107474,52","60,17","0,05","815592,85","815,59"
23/05/2025,12:09:00,"222,62","385,58","501,91","101836,28","0,91","45973,81","111732,80","59,77","0,05","820684,67","820,68"
23/05/2025,12:12:00,"221,15","383,05","535,71","105526,43","0,89","53852,86","118473,45","60,03","0,05","825960,99","825,96"
23/05/2025,12:15:00,"222,62","385,58","480,68","95878,99","0,90","47514,96","107006,79","59,80","0,05","830754,94","830,75"
23/05/2025,12:18:00,"222,66","385,66","470,70","95520,85","0,91","43129,76","104806,54","59,91","0,05","835530,98","835,53"
23/05/2025,12:21:00,"222,45","385,29","513,90","105382,40","0,92","44302,02","114315,88","60,10","0,05","840800,10","840,80"
23/05/2025,12:24:00,"221,41","383,49","476,31","93845,90","0,89","48109,23","105458,76","59,96","0,05","845492,39","845,49"
23/05/2025,12:27:00,"221,47","383,60","527,88","107896,28","0,92","45013,30","116909,39","60,00","0,05","850887,21","850,89"
23/05/2025,12:30:00,"221,74","384,07","516,00","104929,08","0,92","45624,69","114419,07","60,10","0,05","856133,66","856,13"
23/05/2025,12:33:00,"221,86","384,28","465,97","90607,11","0,88","49780,58","103381,60","60,19","0,05","860664,02","860,66"
23/05/2025,12:36:00,"221,96","384,45","486,60","97944,49","0,91","45521,55","108006,18","59,94","0,05","865561,24","865,56"
23/05/2025,12:39:00,"222,53","385,44","463,02","92524,47","0,90","45340,47","103036,57","59,93","0,05","870187,47","870,19"
23/05/2025,12:42:00,"223,83","387,69","500,53","99211,22","0,89","52049,33","112035,71","59,97","0,05","875148,03","875,15"
23/05/2025,12:45:00,"221,81","384,19","470,67","92206,06","0,88","48965,81","104401,19","59,92","0,05","879758,33","879,76"
23/05/2025,12:48:00,"220,34","381,64","480,31","95022,73","0,90","46595,50","105832,23","60,14","0,05","884509,47","884,51"
23/05/2025,12:51:00,"221,19","383,11","469,39","91812,89","0,88","48474,75","103823,93","60,03","0,05","889100,11","889,10"
23/05/2025,12:54:00,"224,39","388,66","484,40","96864,26","0,89","49316,31","108695,83","59,99","0,05","893943,32","893,94"
23/05/2025,12:57:00,"223,14","386,50","532,94","103889,24","0,87","57873,47","118921,46","60,01","0,05","899137,79","899,14"
23/05/2025,13:00:00,"224,02","388,02","691,63","145597,91","0,94","52990,56","154941,13","60,01","0,05","906417,68","906,42"
23/05/2025,13:03:00,"223,87","387,75","722,17","153391,27","0,95","51069,88","161669,46","60,03","0,05","914087,25","914,09"
23/05/2025,13:06:00,"223,70","387,45","685,78","142343,56","0,93","57204,01","153407,91","60,03","0,05","921204,42","921,20"
23/05/2025,13:09:00,"222,81","385,91","758,99","154217,43","0,91","69390,81","169109,73","59,89","0,05","928915,30","928,92"
23/05/2025,13:12:00,"223,28","386,74","781,66","158233,58","0,91","73640,99","174530,40","60,14","0,05","936826,97","936,83"
23/05/2025,13:15:00,"222,11","384,71","781,43","161558,45","0,93","63428,86","173563,68","60,07","0,05","944904,90","944,90"
23/05/2025,13:18:00,"220,43","381,80","830,59","170863,18","0,93","65788,08","183090,95","60,08","0,05","953448,06","953,45"
23/05/2025,13:21:00,"222,60","385,55","745,21","149290,45","0,90","72315,04","165882,80","59,98","0,05","960912,58","960,91"
23/05/2025,13:24:00,"222,16","384,80","789,07","160495,06","0,92","70509,56","175300,49","59,91","0,05","968937,33","968,94"
23/05/2025,13:27:00,"223,07","386,36","697,15","141214,70","0,91","65133,18","155511,81","59,99","0,05","975998,07","976,00"
23/05/2025,13:30:00,"223,26","386,70","762,11","157456,19","0,93","64492,92","170152,25","60,03","0,05","983870,87","983,87"
23/05/2025,13:33:00,"223,53","387,17","704,75","145332,93","0,92","60787,92","157533,59","60,02","0,05","991137,52","991,14"
23/05/2025,13:36:00,"221,29","383,28","668,19","136686,60","0,92","56393,65","147863,01","60,11","0,05","997971,85","997,97"
23/05/2025,13:39:00,"221,46","383,57","681,94","141726,27","0,94","52157,71","151019,08","59,99","0,05","1005058,16","1005,06"
23/05/2025,13:42:00,"221,41","383,50","777,04","158836,90","0,92","66110,84","172045,93","59,90","0,05","1013000,01","1013,00"
23/05/2025,13:45:00,"220,63","382,14","817,30","162363,57","0,90","78449,22","180322,51","59,92","0,05","1021118,19","1021,12"
23/05/2025,13:48:00,"224,19","388,31","721,17","151381,97","0,94","56783,15","161681,26","59,93","0,05","1028687,29","1028,69"
23/05/2025,13:51:00,"222,00","384,51","735,36","146819,70","0,90","71371,64","163248,08","60,10","0,05","1036028,27","1036,03"
23/05/2025,13:54:00,"221,17","383,08","693,00","143892,41","0,94","52794,16","153271,82","59,99","0,05","1043222,89","1043,22"
23/05/2025,13:57:00,"223,31","386,78","692,90","142012,70","0,92","61429,02","154729,22","60,00","0,05","1050323,53","1050,32"
23/05/2025,14:00:00,"224,31","388,52","678,19","140451,71","0,92","58440,88","152125,01","60,04","0,05","1057346,11","1057,35"
23/05/2025,14:03:00,"222,60","385,55","705,61","145893,88","0,93","58179,41","157066,44","60,11","0,05","1064640,81","1064,64"
23/05/2025,14:06:00,"221,17","383,08","825,27","171165,08","0,94","63388,64","182525,62","59,85","0,05","1073199,06","1073,20"
23/05/2025,14:09:00,"223,15","386,52","746,73","155736,35","0,93","59278,86","166636,71","60,03","0,05","1080985,88","1080,99"
23/05/2025,14:12:00,"222,39","385,19","703,18","145378,76","0,93","57615,94","156379,61","60,03","0,05","1088254,82","1088,25"
23/05/2025,14:15:00,"223,10","386,42","680,60","135858,52","0,89","67810,98","151841,59","59,95","0,05","1095047,74","1095,05"
23/05/2025,14:18:00,"222,90","386,08","680,79","140836,51","0,93","56509,35","151750,55","59,99","0,05","1102089,57","1102,09"
23/05/2025,14:21:00,"224,50","388,84","748,07","155281,76","0,92","63968,72","167941,73","60,16","0,05","1109853,66","1109,85"
23/05/2025,14:24:00,"223,16","386,53","776,21","158552,64","0,92","69754,70","173218,53","60,04","0,05","1117781,29","1117,78"
23/05/2025,14:27:00,"219,40","380,02","736,21","152116,99","0,94","54327,13","161527,13","59,97","0,05","1125387,14","1125,39"
23/05/2025,14:30:00,"223,38","386,91","790,97","156945,18","0,89","81164,96","176690,52","59,86","0,05","1133234,40","1133,23"
23/05/2025,14:33:00,"221,96","384,45","784,62","158199,77","0,91","72826,92","174157,77","59,99","0,05","1141144,39","1141,14"
23/05/2025,14:36:00,"221,88","384,31","664,14","140290,50","0,95","45101,09","147361,90","59,88","0,05","1148158,91","1148,16"
23/05/2025,14:39:00,"220,90","382,61","782,66","161878,12","0,94","60709,82","172887,85","60,18","0,05","1156252,82","1156,25"
23/05/2025,14:42:00,"222,37","385,16","749,43","151858,16","0,91","68642,09","166651,24","60,21","0,05","1163845,72","1163,85"
23/05/2025,14:45:00,"223,59","387,26","699,36","146597,90","0,94","54401,85","156366,58","60,09","0,05","1171175,62","1171,18"
23/05/2025,14:48:00,"221,41","383,48","773,11","156319,50","0,91","69741,36","171171,38","60,16","0,05","1178991,59","1178,99"
23/05/2025,14:51:00,"221,11","382,97","686,33","142933,25","0,94","50982,22","151753,42","59,90","0,05","1186138,26","1186,14"
23/05/2025,14:54:00,"222,55","385,47","792,17","166872,82","0,95","56880,92","176300,81","59,89","0,05","1194481,90","1194,48"
23/05/2025,14:57:00,"221,01","382,81","755,84","154573,18","0,93","63346,39","167049,79","60,14","0,05","1202210,56","1202,21"
23/05/2025,15:00:00,"221,47","383,61","699,22","142066,98","0,92","61632,02","154859,72","60,00","0,05","1209313,91","1209,31"
23/05/2025,15:03:00,"223,79","387,62","832,56","169671,23","0,91","76991,97","186322,54","59,97","0,05","1217797,47","1217,80"
23/05/2025,15:06:00,"223,01","386,26","688,81","139108,46","0,91","65152,13","153609,78","59,84","0,05","1224752,89","1224,75"
23/05/2025,15:09:00,"220,31","381,58","737,01","149297,96","0,92","63823,46","162367,84","59,93","0,05","1232217,79","1232,22"
23/05/2025,15:12:00,"221,85","384,26","794,45","158041,40","0,90","78021,88","176251,24","59,96","0,05","1240119,86","1240,12"
23/05/2025,15:15:00,"223,15","386,50","678,39","139217,04","0,92","59454,78","151381,16","60,03","0,05","1247080,71","1247,08"
23/05/2025,15:18:00,"221,19","383,11","686,20","140834,78","0,93","56586,26","151777,60","59,94","0,05","1254122,45","1254,12"
23/05/2025,15:21:00,"223,56","387,21","817,58","166705,93","0,91","74940,40","182775,63","60,14","0,05","1262457,75","1262,46"
23/05/2025,15:24:00,"223,39","386,93","704,50","147841,26","0,94","53963,38","157381,97","60,05","0,05","1269849,81","1269,85"
23/05/2025,15:27:00,"222,16","384,80","681,48","142326,49","0,94","51624,59","151399,89","59,98","0,05","1276966,13","1276,97"
23/05/2025,15:30:00,"223,31","386,78","722,89","149648,22","0,93","60529,32","161426,11","59,83","0,05","1284448,54","1284,45"
23/05/2025,15:33:00,"221,83","384,23","666,27","133805,79","0,91","62777,00","147800,35","59,99","0,05","1291138,83","1291,14"
23/05/2025,15:36:00,"223,26","386,69","753,07","154139,72","0,92","67140,57","168127,66","60,26","0,05","1298845,82","1298,85"
23/05/2025,15:39:00,"221,42","383,51","779,25","160291,69","0,93","63854,70","172542,31","59,87","0,05","1306860,40","1306,86"
23/05/2025,15:42:00,"221,76","384,09","740,21","150655,03","0,92","65166,33","164145,02","59,93","0,05","1314393,16","1314,39"
23/05/2025,15:45:00,"223,47","387,06","803,80","161565,38","0,90","78498,56","179625,71","60,09","0,05","1322471,42","1322,47"
23/05/2025,15:48:00,"223,60","387,29","661,79","139552,43","0,94","49221,63","147978,55","59,88","0,05","1329449,05","1329,45"
23/05/2025,15:51:00,"220,16","381,33","777,07","159162,79","0,93","62734,84","171080,26","60,00","0,05","1337407,19","1337,41"
23/05/2025,15:54:00,"222,75","385,82","754,34","157831,81","0,94","57651,02","168031,31","59,93","0,05","1345298,78","1345,30"
23/05/2025,15:57:00,"221,45","383,57","720,34","144618,43","0,91","67322,86","159520,71","60,04","0,05","1352529,70","1352,53"
23/05/2025,16:00:00,"223,12","386,46","733,85","149775,68","0,91","66165,04","163739,33","59,82","0,05","1360018,48","1360,02"
23/05/2025,16:03:00,"222,19","384,85","757,23","152866,43","0,91","70288,07","168251,48","60,11","0,05","1367661,80","1367,66"
23/05/2025,16:06:00,"222,11","384,71","734,18","147604,42","0,91","69320,57","163071,78","60,15","0,05","1375042,02","1375,04"
23/05/2025,16:09:00,"222,00","384,52","712,07","149739,85","0,95","50672,99","158081,55","60,04","0,05","1382529,02","1382,53"
23/05/2025,16:12:00,"222,70","385,72","750,06","156926,85","0,94","57229,20","167036,58","60,07","0,05","1390375,36","1390,38"
23/05/2025,16:15:00,"221,91","384,35","746,75","149326,31","0,90","71840,74","165708,89","59,96","0,05","1397841,67","1397,84"
23/05/2025,16:18:00,"223,41","386,95","732,10","147571,83","0,90","70520,83","163556,21","59,98","0,05","1405220,27","1405,22"
23/05/2025,16:21:00,"221,50","383,66","836,19","170359,50","0,92","72691,08","185219,74","60,02","0,05","1413738,24","1413,74"
23/05/2025,16:24:00,"221,38","383,44","712,74","143538,19","0,91","65525,70","157787,29","60,01","0,05","1420915,15","1420,92"
23/05/2025,16:27:00,"222,05","384,61","781,94","159686,56","0,92","68179,90","173632,65","60,01","0,05","1428899,48","1428,90"
23/05/2025,16:30:00,"224,19","388,31","795,40","167757,78","0,94","60458,35","178319,61","59,92","0,05","1437287,37","1437,29"
23/05/2025,16:33:00,"222,21","384,87","777,87","161254,33","0,93","62237,03","172847,93","59,86","0,05","1445350,08","1445,35"
23/05/2025,16:36:00,"223,07","386,36","756,99","153381,59","0,91","70618,59","168857,63","60,13","0,05","1453019,16","1453,02"
23/05/2025,16:39:00,"224,82","389,41","664,55","141164,52","0,94","48941,13","149407,69","60,01","0,05","1460077,39","1460,08"
23/05/2025,16:42:00,"221,57","383,78","744,10","154178,52","0,94","58412,70","164872,86","59,98","0,05","1467786,32","1467,79"
23/05/2025,16:45:00,"224,03","388,02","770,87","158813,87","0,92","67837,94","172695,78","60,01","0,05","1475727,01","1475,73"
23/05/2025,16:48:00,"221,92","384,37","791,05","157983,78","0,90","76542,07","175549,32","59,85","0,05","1483626,20","1483,63"
23/05/2025,16:51:00,"222,65","385,64","689,77","140493,64","0,91","62023,20","153575,19","60,06","0,05","1490650,88","1490,65"
23/05/2025,16:54:00,"223,44","387,01","677,20","138191,87","0,91","61634,16","151313,46","59,87","0,05","1497560,47","1497,56"
23/05/2025,16:57:00,"222,08","384,65","741,55","152247,73","0,92","62773,73","164681,25","60,01","0,05","1505172,86","1505,17"
23/05/2025,17:00:00,"221,44","383,55","746,30","151901,24","0,92","65100,75","165263,71","59,89","0,05","1512767,92","1512,77"
23/05/2025,17:03:00,"223,61","387,30","750,53","159513,07","0,95","52160,96","167824,86","59,93","0,05","1520743,58","1520,74"
23/05/2025,17:06:00,"221,20","383,13","671,21","140097,72","0,94","49160,66","148472,70","60,18","0,05","1527748,46","1527,75"
23/05/2025,17:09:00,"222,58","385,51","750,04","152611,63","0,91","67666,54","166940,32","59,91","0,05","1535379,04","1535,38"
23/05/2025,17:12:00,"223,37","386,89","675,22","142130,29","0,94","50465,33","150823,64","60,01","0,05","1542485,56","1542,49"
23/05/2025,17:15:00,"221,26","383,24","671,27","137580,90","0,93","55967,68","148529,08","59,93","0,05","1549364,60","1549,36"
23/05/2025,17:18:00,"224,08","388,11","693,49","140064,22","0,90","67297,97","155393,06","59,94","0,05","1556367,81","1556,37"
23/05/2025,17:21:00,"221,64","383,89","660,66","131752,72","0,90","63896,64","146429,37","60,11","0,05","1562955,45","1562,96"
23/05/2025,17:24:00,"222,76","385,82","643,60","131746,47","0,92","56536,37","143364,89","59,88","0,05","1569542,77","1569,54"
23/05/2025,17:27:00,"224,36","388,60","775,11","163507,80","0,94","59217,49","173900,86","59,88","0,05","1577718,16","1577,72"
23/05/2025,17:30:00,"221,79","384,16","780,66","155227,74","0,90","76704,26","173145,01","60,08","0,05","1585479,55","1585,48"
23/05/2025,17:33:00,"221,70","384,00","787,77","155903,90","0,89","78716,92","174649,30","59,96","0,05","1593274,75","1593,27"
23/05/2025,17:36:00,"222,33","385,09","716,34","141949,78","0,89","72214,67","159262,99","59,85","0,05","1600372,24","1600,37"
23/05/2025,17:39:00,"223,03","386,29","788,01","162760,47","0,93","66301,21","175746,47","59,87","0,05","1608510,26","1608,51"
23/05/2025,17:42:00,"223,84","387,70","685,25","138831,75","0,91","65212,37","153384,84","59,86","0,05","1615451,85","1615,45"
23/05/2025,17:45:00,"222,65","385,64","794,06","158168,31","0,89","78990,27","176795,58","60,11","0,05","1623360,26","1623,36"
23/05/2025,17:48:00,"223,41","386,95","747,96","150184,37","0,90","73254,57","167097,51","59,98","0,05","1630869,48","1630,87"
23/05/2025,17:51:00,"221,93","384,40","783,45","163178,63","0,94","60040,09","173873,74","60,03","0,05","1639028,41","1639,03"
23/05/2025,17:54:00,"222,23","384,91","704,15","139969,50","0,89","69968,19","156483,26","60,12","0,05","1646026,89","1646,03"
23/05/2025,17:57:00,"222,87","386,02","721,31","150003,32","0,93","57812,82","160758,57","60,04","0,05","1653527,05","1653,53"
23/05/2025,18:00:00,"222,63","385,60","512,78","102630,45","0,90","49996,31","114160,59","60,03","0,05","1658658,58","1658,66"
